date,open,high,low,close,volume
2015-12-17,42.4198,42.4198,40.9544,41.1569,896725
2015-12-18,41.2726,41.9667,40.5495,40.8869,2337458
2015-12-21,41.3015,41.4557,40.3374,40.8194,789612
2015-12-22,40.8194,41.3882,40.1446,41.2629,634896
2015-12-23,41.3111,41.3786,40.8291,41.234,545757
2015-12-24,41.099,41.5136,41.099,41.4172,243393
2015-12-28,41.1376,41.6582,40.5688,40.9448,504857
2015-12-29,41.1472,41.8462,41.0894,41.7835,624589
2015-12-30,41.5811,41.9281,41.4075,41.6871,400611
2015-12-31,41.5136,41.6196,40.5013,40.5302,718317
2016-01-04,39.9228,39.9325,39.0359,39.4794,889986
2016-01-05,39.6047,39.8361,39.3058,39.4601,812143
2016-01-06,38.9009,39.7975,38.7563,39.7686,952020
2016-01-07,39.007,39.1371,38.0521,38.2646,1384057
2016-01-08,38.6502,38.6965,38.0525,38.226,1193314
2016-01-11,38.3225,38.8141,38.1108,38.4092,1502697
2016-01-12,38.872,38.9009,38.226,38.6984,993542
2016-01-13,38.7756,38.7756,36.4521,36.5871,1653033
2016-01-14,36.481,36.905,35.6712,36.4618,1814190
2016-01-15,35.488,36.0858,35.0542,35.758,2005989
2016-01-19,36.1243,36.9872,35.4495,35.9026,1222165
2016-01-20,35.3241,36.2882,34.4757,35.7194,1416696
2016-01-21,35.9797,36.9149,34.8242,36.2786,1166895
2016-01-22,36.7896,37.3102,36.4907,36.9727,1294326
2016-01-25,36.992,37.2668,36.5678,36.5871,901602
2016-01-26,36.8474,37.368,36.5196,37.0402,810300
2016-01-27,36.9149,37.0595,36.0279,36.3075,628314
2016-01-28,36.4618,36.7992,35.8255,35.9701,1101885
2016-01-29,36.1725,37.127,36.1725,37.0691,1134583
2016-02-01,36.7896,37.2436,36.6449,36.8185,1536455
2016-02-02,36.6739,37.3005,35.8327,36.0086,1208704
2016-02-03,36.1822,36.6931,35.5748,36.1725,1068429
2016-02-04,36.1822,36.7269,35.9508,36.2593,947393
2016-02-05,36.134,36.5678,34.6396,34.9192,2205797
2016-02-08,34.5336,34.707,33.449,34.0419,2500206
2016-02-09,30.3495,34.6878,29.3082,34.1383,2840112
2016-02-10,34.0901,34.5722,32.9332,33.5117,1882709
2016-02-11,32.8464,33.4586,32.2776,32.4801,2230711
2016-02-12,33.02,33.4779,32.6054,33.0778,930078
2016-02-16,33.5599,35.2615,33.4056,34.9578,1699112
2016-02-17,35.1699,36.0665,34.736,35.7965,1073338
2016-02-18,36.0086,37.0981,36.0086,36.1725,1558150
2016-02-19,36.2207,36.9438,35.864,36.8281,1153273
2016-02-22,37.1366,37.6765,37.1366,37.5608,992581
2016-02-23,37.5391,38.3221,37.22,37.4521,977943
2016-02-24,37.1524,38.1288,36.8382,37.6067,1389221
2016-02-25,37.5874,38.6702,36.9203,37.9161,1289693
2016-02-26,38.0611,38.2351,37.2055,37.5197,557628
2016-02-29,37.5777,38.4381,37.3651,38.2641,1255915
2016-03-01,38.4575,39.2212,38.3415,39.0085,992864
2016-03-02,38.8248,38.9989,38.2351,38.4671,781624
2016-03-03,38.6218,39.7529,38.5348,39.4919,831874
2016-03-04,39.4339,39.8109,38.4381,39.4726,799034
2016-03-07,39.1825,39.5692,38.4285,39.4339,575276
2016-03-08,39.0569,39.4919,38.7596,39.0955,650530
2016-03-09,39.2115,39.4146,38.9795,39.1922,629648
2016-03-10,39.1922,39.6176,38.4188,38.8152,890379
2016-03-11,39.2792,39.6369,38.9699,39.2889,1034462
2016-03-14,39.2502,39.6756,39.2309,39.4629,1841892
2016-03-15,39.4242,39.9656,39.1342,39.8496,1054896
2016-03-16,39.6369,39.9366,39.1535,39.7819,897492
2016-03-17,39.6756,39.8496,39.3276,39.5402,719085
2016-03-18,39.4726,40.4007,39.1825,39.9269,1081616
2016-03-21,39.8689,39.9753,39.3952,39.7626,526749
2016-03-22,39.7143,40.362,38.5542,40.0236,1143591
2016-03-23,39.9366,40.0816,39.2212,39.3179,576700
2016-03-24,39.0472,39.5112,38.4768,39.2599,983798
2016-03-28,39.3662,39.5209,38.9409,39.3469,367697
2016-03-29,39.3952,40.13,39.1632,40.1203,474218
2016-03-30,40.4973,40.4973,39.8496,40.13,406423
2016-03-31,40.1493,40.4683,39.7078,40.1203,542153
2016-04-01,39.7239,40.4973,39.6563,40.3716,479438
2016-04-04,40.2846,40.3136,39.8689,40.0623,432257
2016-04-05,39.5209,40.0043,38.9795,39.8883,577623
2016-04-06,40.043,40.768,39.6369,40.7584,1035665
2016-04-07,40.6037,40.7293,39.9173,40.275,1101220
2016-04-08,40.4683,40.536,40.0333,40.1783,419366
2016-04-11,40.2363,40.681,40.0774,40.2363,704079
2016-04-12,40.1493,40.5457,40.0526,40.246,453930
2016-04-13,40.4587,40.8454,40.4393,40.8357,479982
2016-04-14,40.6713,40.8454,40.4297,40.652,560506
2016-04-15,40.5843,40.8309,40.4103,40.6713,613596
2016-04-18,40.7003,41.1644,40.4732,41.1257,501005
2016-04-19,41.1064,41.6284,40.8454,41.4351,709776
2016-04-20,41.2997,41.6768,40.9034,40.971,737006
2016-04-21,41.0097,41.2079,40.6085,40.7777,394430
2016-04-22,40.7003,40.8454,40.4132,40.6907,491843
2016-04-25,39.4339,40.2073,38.3801,38.8345,1569149
2016-04-26,38.7765,39.5547,38.7088,39.4629,667426
2016-04-27,39.3372,39.6214,39.1922,39.5016,610625
2016-04-28,39.2502,39.5257,38.6895,38.7862,429744
2016-04-29,38.8538,39.2025,37.0557,37.22,1328617
2016-05-02,37.104,38.0224,36.93,37.1524,835225
2016-05-03,36.988,37.1814,36.5433,37.0654,1244673
2016-05-04,40.0816,40.3523,38.6218,39.3082,1553312
2016-05-05,39.6079,39.6563,39.1342,39.1342,1190378
2016-05-06,39.1342,39.5306,38.6798,39.1729,1193735
2016-05-09,39.2599,39.7143,39.1245,39.4532,600357
2016-05-10,39.7433,40.2266,39.3856,40.1976,958202
2016-05-11,40.1106,40.507,39.7143,40.1203,655100
2016-05-12,40.188,40.4973,39.7571,40.2363,954441
2016-05-13,40.0623,40.5843,38.9505,39.9753,471708
2016-05-16,40.1396,40.9034,40.1106,40.6907,496982
2016-05-17,40.4683,40.9034,40.043,40.159,368340
2016-05-18,40.101,40.9904,39.9076,40.681,548871
2016-05-19,40.536,40.855,40.1396,40.8067,587355
2016-05-20,40.9034,41.5704,40.6713,41.2707,657020
2016-05-23,40.1247,40.8225,39.5431,40.5705,1538142
2016-05-24,40.5317,40.8249,40.1925,40.5705,1661441
2016-05-25,40.6286,40.8225,40.1537,40.6771,995484
2016-05-26,40.5996,40.6674,40.1925,40.5802,1056392
2016-05-27,40.4445,40.8322,39.6158,40.6674,1961205
2016-05-31,40.7934,41.2877,40.4929,41.2489,2421931
2016-06-01,40.9969,41.4961,40.9969,41.2974,993568
2016-06-02,41.2005,41.4573,41.2005,41.3361,982447
2016-06-03,41.2683,41.4331,40.9679,41.404,966639
2016-06-06,41.3071,41.3119,40.6189,41.152,972303
2016-06-07,41.2295,41.5203,41.0502,41.2877,994454
2016-06-08,41.2877,41.7335,40.8612,41.6754,1154568
2016-06-09,41.5397,41.6327,41.2344,41.5688,965379
2016-06-10,41.3458,41.6269,41.2005,41.4912,807625
2016-06-13,41.2392,41.4331,40.9388,41.1229,1258231
2016-06-14,40.9388,41.2005,40.4833,41.1229,771890
2016-06-15,41.1423,41.3943,40.8903,41.0938,535986
2016-06-16,40.5123,40.5899,39.0343,39.5431,2252627
2016-06-17,39.3202,39.6885,39.0295,39.2718,2015183
2016-06-20,39.6594,40.0762,39.2427,39.863,998261
2016-06-21,39.9502,40.2119,39.6594,40.1634,1021187
2016-06-22,40.2119,40.2506,39.9114,40.0956,1196358
2016-06-23,40.3282,40.5414,40.0665,40.4445,947810
2016-06-24,39.0101,39.7564,38.4189,38.4673,3295996
2016-06-27,38.1378,38.7096,37.692,38.0797,1566172
2016-06-28,38.3898,38.7969,38.1766,38.4189,1055513
2016-06-29,38.5255,38.7678,38.1475,38.4964,1549482
2016-06-30,38.2929,38.855,37.7404,38.8453,1746303
2016-07-01,38.9616,39.233,38.6902,39.0585,755668
2016-07-05,38.6224,38.9228,38.3316,38.6224,835252
2016-07-06,38.3704,38.7678,37.9633,38.7581,1147439
2016-07-07,38.7484,38.9907,38.5546,38.729,1061840
2016-07-08,38.9616,39.2718,38.7678,39.1845,794415
2016-07-11,39.4365,39.8387,39.0973,39.6497,677108
2016-07-12,39.766,40.0859,39.5528,39.737,1131584
2016-07-13,39.7564,39.9841,39.5819,39.7079,644675
2016-07-14,39.7564,40.2216,39.2039,39.9405,848569
2016-07-15,39.9308,40.0568,39.7127,39.9793,627406
2016-07-18,40.1053,40.3863,39.3881,40.0859,746000
2016-07-19,39.8824,40.396,39.8118,40.3476,931007
2016-07-20,40.4833,41.1132,40.2119,41.1132,1602271
2016-07-21,41.0066,41.278,40.7352,41.0648,1311466
2016-07-22,41.026,41.2489,40.8612,40.9582,848997
2016-07-25,41.0454,41.3458,40.9291,41.3071,1193472
2016-07-26,41.278,41.3749,41.026,41.3458,837256
2016-07-27,41.3361,41.4137,41.0745,41.2974,707471
2016-07-28,41.2586,41.4331,41.1035,41.3749,484319
2016-07-29,41.3846,41.6754,39.3105,41.6075,1106463
2016-08-01,41.5106,41.7044,40.1247,41.6947,883809
2016-08-02,41.5203,41.6657,41.1568,41.3168,1853650
2016-08-03,41.9177,43.0129,41.4815,42.8578,2057341
2016-08-04,43.0904,43.3424,42.5476,42.9353,1202692
2016-08-05,43.0322,43.3715,42.7899,43.3521,922468
2016-08-08,43.323,43.7494,42.9935,43.6041,1282257
2016-08-09,43.5362,44.4763,43.3908,44.4376,1570444
2016-08-10,44.486,44.6217,44.1856,44.2922,713299
2016-08-11,44.2922,44.4376,43.4005,44.1177,1425191
2016-08-12,44.1371,44.2098,43.7107,43.8948,567451
2016-08-15,44.1274,44.3019,43.8415,43.9239,766827
2016-08-16,43.8657,44.1856,43.1776,43.2164,1126094
2016-08-17,43.071,43.6041,42.693,43.1388,1445523
2016-08-18,43.0129,43.5556,42.9547,43.5168,1239002
2016-08-19,43.449,43.5944,43.1388,43.4878,749231
2016-08-22,43.4587,43.6913,43.2552,43.6816,1027834
2016-08-23,43.6014,43.9755,43.4703,43.6694,1155682
2016-08-24,43.7666,43.9026,43.5869,43.6694,566005
2016-08-25,43.4071,43.7666,43.242,43.5529,576120
2016-08-26,43.4946,43.7083,42.7465,42.9797,854251
2016-08-29,42.9991,43.582,42.8491,43.31,573788
2016-08-30,43.3294,43.6986,43.2907,43.5529,532639
2016-08-31,43.4071,43.6792,43.0282,43.378,682596
2016-09-01,43.4849,43.6694,42.9311,43.0963,926248
2016-09-02,43.3877,43.6403,43.2031,43.4946,673480
2016-09-06,43.7083,43.9706,43.2323,43.7277,805875
2016-09-07,43.582,43.82,43.1448,43.7666,809248
2016-09-08,43.8346,43.8346,43.4509,43.4654,590556
2016-09-09,43.2517,43.3056,42.4453,42.4453,1182636
2016-09-12,42.2802,43.1351,42.2203,43.0185,980000
2016-09-13,42.8728,43.0088,42.3385,42.6299,883381
2016-09-14,42.8048,43.2614,42.6396,42.7757,844669
2016-09-15,42.8922,43.4946,42.8534,43.3586,817382
2016-09-16,43.1934,43.7472,43.1934,43.6209,1932711
2016-09-19,43.718,44.4224,43.31,44.3398,1156129
2016-09-20,44.2426,44.8838,44.0532,44.5924,1262378
2016-09-21,44.9033,45.253,44.5049,45.2239,1253221
2016-09-22,45.5445,46.1468,45.049,45.9914,1020102
2016-09-23,45.9719,45.9719,44.7867,44.9616,2052531
2016-09-26,44.6895,44.7673,44.0678,44.3106,620610
2016-09-27,44.4758,44.8644,44.0969,44.3689,603683
2016-09-28,44.2232,44.5438,43.8637,44.3689,466438
2016-09-29,44.2426,44.4369,43.7569,43.9998,312705
2016-09-30,44.2718,44.607,43.922,44.4272,772469
2016-10-03,44.3786,44.7284,44.1843,44.3204,402864
2016-10-04,44.2912,44.8644,44.2233,44.6118,755157
2016-10-05,44.709,44.8547,44.3641,44.4175,605012
2016-10-06,44.2815,44.4661,43.9318,44.2135,357707
2016-10-07,44.3981,44.3981,43.5286,43.8249,777441
2016-10-10,44.1649,44.3301,43.6597,43.7083,376568
2016-10-11,43.8152,43.8152,42.867,43.0088,842024
2016-10-12,42.9894,43.6014,42.7271,43.378,475769
2016-10-13,43.106,43.4266,42.5328,43.3974,474862
2016-10-14,43.5626,43.6792,43.0282,43.0574,524658
2016-10-17,43.2031,43.4266,42.9117,42.9311,355335
2016-10-18,43.3391,43.378,43.0185,43.0185,503127
2016-10-19,42.9117,43.0768,42.6979,42.9019,377042
2016-10-20,42.9408,42.9894,42.6008,42.8437,814821
2016-10-21,42.8728,43.0574,42.6882,43.038,459105
2016-10-24,43.6112,44.1843,43.3294,43.65,517572
2016-10-25,43.4751,43.5896,43.0913,43.4946,392340
2016-10-26,43.4071,43.8929,43.0671,43.6986,498089
2016-10-27,43.718,43.8138,43.3488,43.5043,484472
2016-10-28,43.5334,43.7763,43.2323,43.5529,626383
2016-10-31,43.6014,43.7666,43.2808,43.6306,725805
2016-11-01,43.7277,43.9998,43.4363,43.8637,996217
2016-11-02,44.3106,44.3786,42.3968,42.6105,1484667
2016-11-03,42.8437,43.1448,42.7076,42.7562,646970
2016-11-04,42.6591,43.0282,42.4648,42.4842,601626
2016-11-07,42.8825,43.9998,42.6202,43.99,801372
2016-11-08,43.5529,43.7569,42.97,43.3003,1187623
2016-11-09,42.5911,43.4849,42.5911,43.2128,901236
2016-11-10,43.4169,43.7326,42.9311,43.2225,737940
2016-11-11,43.4751,45.2336,43.2711,45.1656,954300
2016-11-14,45.8068,47.4389,45.391,47.3903,1369497
2016-11-15,47.5069,48.0607,47.3612,47.7984,1683218
2016-11-16,48.0024,49.2362,47.9149,49.2071,1602426
2016-11-17,49.2168,50.4797,49.1488,50.4797,1420840
2016-11-18,50.5672,50.8101,49.6442,49.9648,946995
2016-11-21,49.858,50.4506,49.858,50.2952,925353
2016-11-22,50.1392,50.3536,49.7592,49.9151,927505
2016-11-23,49.9443,50.0808,49.7007,50.0515,547510
2016-11-25,50.0321,50.5875,49.7787,50.5193,306703
2016-11-28,49.9151,50.7045,49.9151,50.3829,758970
2016-11-29,50.6265,51.143,50.4511,50.4608,862252
2016-11-30,50.8409,50.9189,49.8371,49.9346,923360
2016-12-01,49.8177,51.5815,49.8177,51.4938,1209749
2016-12-02,51.4938,51.9324,51.4207,51.4938,968443
2016-12-05,51.679,51.8836,51.2307,51.4061,817043
2016-12-06,51.3379,52.0883,50.9676,52.0298,590594
2016-12-07,52.1468,53.1895,52.1078,52.9751,832611
2016-12-08,53.0336,54.0568,52.7412,53.9886,791101
2016-12-09,53.17,53.5696,51.8544,52.0688,1126783
2016-12-12,51.6303,52.0103,51.1732,51.6985,848088
2016-12-13,51.5815,52.215,51.2989,52.0591,718859
2016-12-14,52.0786,52.3417,51.5426,51.7375,621486
2016-12-15,51.8252,52.2052,51.4256,52.0006,541694
2016-12-16,52.137,52.2442,51.143,51.5036,1336445
2016-12-19,51.7472,52.1419,51.4061,51.5328,539210
2016-12-20,51.5036,52.1175,51.2161,52.0688,496839
2016-12-21,52.1273,52.2735,51.4256,51.6108,534033
2016-12-22,51.6108,51.7959,50.4608,50.685,814880
2016-12-23,50.7337,51.8106,50.5193,51.679,449642
2016-12-27,51.8252,52.0688,51.6887,51.9519,217023
2016-12-28,51.8836,52.0103,51.3379,51.4159,193336
2016-12-29,51.4451,51.64,50.8896,51.3477,406185
2016-12-30,51.3087,51.5231,50.5924,50.7629,414676
2017-01-03,50.9773,50.9773,50.0318,50.227,807190
2017-01-04,50.4706,51.26,50.4706,51.0456,1036153
2017-01-05,50.7727,51.3136,50.5193,50.5485,571212
2017-01-06,50.568,50.6265,50.149,50.3731,539390
2017-01-09,50.5193,50.6752,49.7397,49.8664,483342
2017-01-10,50.0905,51.3379,49.8177,50.9091,653965
2017-01-11,51.2307,51.9324,50.1977,51.6108,736778
2017-01-12,51.6498,51.8103,50.724,51.3964,403253
2017-01-13,51.6887,51.8934,51.4743,51.8642,270719
2017-01-17,51.9811,52.1468,51.0066,51.3477,492183
2017-01-18,51.7082,52.1273,50.8701,51.0845,579287
2017-01-19,51.1625,51.3623,50.5778,50.685,351461
2017-01-20,50.8604,51.4938,50.2757,50.6947,500152
2017-01-23,50.6752,50.8019,49.5253,50.1392,349398
2017-01-24,50.4803,50.6752,50.0515,50.3829,705410
2017-01-25,50.7532,50.8604,50.188,50.4316,771140
2017-01-26,50.568,51.1333,50.3488,50.4024,735850
2017-01-27,50.4024,50.4219,49.9443,50.1685,884681
2017-01-30,49.7689,50.188,49.2037,49.7397,741264
2017-01-31,49.7494,50.2611,49.5156,50.1977,949452
2017-02-01,51.3964,51.7375,51.104,51.5328,1348339
2017-02-02,51.3671,51.7667,50.9968,51.4646,1056120
2017-02-03,51.6205,52.1175,51.5133,51.9908,1138862
2017-02-06,52.1078,52.176,51.7521,52.0396,1037163
2017-02-07,53.0433,55.7623,52.4099,55.4796,2277655
2017-02-08,55.7915,56.6393,55.4991,55.7038,2192696
2017-02-09,55.7135,57.0779,55.7038,56.8147,1092039
2017-02-10,56.9707,57.9744,56.883,57.2143,1299204
2017-02-13,57.4969,58.0231,57.224,57.7503,908115
2017-02-14,57.5164,58.1011,57.4092,57.8672,867855
2017-02-15,58.0329,58.0719,57.6041,57.7405,1191893
2017-02-16,57.9354,58.0329,56.9901,57.3312,1004862
2017-02-17,57.2435,58.4714,57.1558,58.4617,1059912
2017-02-21,58.4617,58.9587,57.9744,58.1206,1222237
2017-02-22,58.1499,58.6385,58.062,58.5408,1121390
2017-02-23,58.531,58.8046,57.7591,57.9643,447478
2017-02-24,57.8568,58.3063,57.5353,58.0229,622622
2017-02-27,57.7395,58.1402,57.5294,58.0522,747645
2017-02-28,58.1304,58.3942,57.3291,57.5539,1045671
2017-03-01,58.1108,58.746,57.5734,58.4138,847882
2017-03-02,58.1695,58.6874,57.9252,58.3063,771787
2017-03-03,58.189,58.5017,57.8177,57.9838,833668
2017-03-06,58.0131,58.4528,57.5832,58.1206,966569
2017-03-07,57.9545,58.7264,57.8372,58.1206,930123
2017-03-08,58.1499,58.4822,57.7591,57.8079,861087
2017-03-09,58.0034,58.4724,57.6418,58.1792,1359304
2017-03-10,58.4528,58.8449,57.8275,57.847,899146
2017-03-13,57.7884,58.0424,57.3584,57.9154,907055
2017-03-14,57.7786,58.1402,57.3291,58.062,717944
2017-03-15,58.1304,58.7753,58.1304,58.6776,688103
2017-03-16,58.5506,59.6059,58.5506,59.215,854205
2017-03-17,59.215,59.5326,58.658,58.9805,1806533
2017-03-20,58.8242,58.9219,58.2379,58.3649,989289
2017-03-21,58.7264,58.9023,56.5572,56.6256,1064770
2017-03-22,56.6744,57.2119,56.352,56.7331,880815
2017-03-23,56.5865,57.6418,56.4986,56.7624,885920
2017-03-24,56.8308,57.036,56.0784,56.3129,536398
2017-03-27,55.9611,56.6354,54.8179,55.6387,1250455
2017-03-28,55.6875,55.9611,55.1892,55.5605,1358560
2017-03-29,55.7657,56.01,55.0426,55.6777,1019596
2017-03-30,55.8048,56.1663,55.7755,56.0686,528914
2017-03-31,55.9123,56.7428,55.8243,56.3911,877496
2017-04-03,56.6744,56.6842,56.0725,56.3324,594938
2017-04-04,56.2738,56.7624,56.1175,56.5767,926462
2017-04-05,56.8015,56.8894,55.9025,55.9709,775302
2017-04-06,56.1663,56.7135,55.8439,56.6451,754977
2017-04-07,56.567,56.9769,56.3911,56.6158,1331750
2017-04-10,56.7624,57.1848,56.264,56.3227,700890
2017-04-11,56.1566,56.3227,55.5703,56.2054,727083
2017-04-12,56.3715,56.4497,55.2869,55.4139,743829
2017-04-13,55.453,55.9611,55.2771,55.4823,500443
2017-04-17,55.5898,55.8634,55.4432,55.8341,433535
2017-04-18,55.8634,56.2445,55.6681,56.0881,547438
2017-04-19,56.4399,56.6451,56.2738,56.3324,617660
2017-04-20,56.5474,56.8992,56.1956,56.8503,690755
2017-04-21,56.8503,56.9774,56.4204,56.4399,550910
2017-04-24,57.2803,57.6408,57.1044,57.4464,844997
2017-04-25,57.6516,58.277,57.2999,57.974,847595
2017-04-26,58.0815,58.7558,57.6037,58.3649,722645
2017-04-27,58.619,58.8926,58.3551,58.4431,379275
2017-04-28,58.404,58.7533,57.6516,57.7395,769668
2017-05-01,58.0034,58.0718,57.5441,57.9056,1035115
2017-05-02,57.935,58.2476,57.4952,57.6907,840531
2017-05-03,57.9447,58.9512,57.0164,57.4562,1146566
2017-05-04,57.5246,57.9153,57.2021,57.8079,756992
2017-05-05,57.847,57.9936,57.251,57.4171,498937
2017-05-08,57.29,57.8079,56.4204,57.6809,489335
2017-05-09,58.6287,58.6287,57.8763,58.1206,613048
2017-05-10,57.6614,58.6287,57.6614,58.3942,530966
2017-05-11,58.3942,58.5896,57.9496,58.5408,681255
2017-05-12,58.2574,58.4431,57.3291,57.3878,635503
2017-05-15,57.2607,57.7786,57.1728,57.6614,1402228
2017-05-16,57.8861,58.4626,57.5148,58.2086,602784
2017-05-17,57.9056,58.316,57.3878,57.4952,1448814
2017-05-18,57.2119,57.3096,54.5247,55.2087,1675476
2017-05-19,55.111,56.2836,55.111,55.7852,824754
2017-05-22,56.1077,56.5376,55.8512,56.137,611959
2017-05-23,56.48,56.6759,55.8136,56.5094,1063417
2017-05-24,56.7543,57.3618,56.4996,57.3031,1174642
2017-05-25,57.8028,58.3496,57.4206,58.1947,821469
2017-05-26,57.9694,58.2241,57.352,58.1359,696657
2017-05-30,58.0674,58.3907,57.6558,58.1751,567116
2017-05-31,58.3907,59.0374,58.1751,58.9688,1696966
2017-06-01,59.057,60.2035,59.008,59.8899,891392
2017-06-02,59.7037,60.3505,59.6058,60.0075,758666
2017-06-05,59.9879,60.3015,58.9502,60.0075,699133
2017-06-06,59.7919,60.3407,59.7331,60.1545,568826
2017-06-07,60.4289,61.1246,60.2966,60.7718,986704
2017-06-08,60.9286,61.6439,60.2574,61.3793,1044553
2017-06-09,61.6047,61.9281,59.3804,59.5666,958495
2017-06-12,58.9982,59.983,58.3515,59.7527,1286565
2017-06-13,59.8409,60.5268,59.7527,60.3211,1006134
2017-06-14,60.0957,60.6738,59.8017,60.4191,825951
2017-06-15,59.9879,60.8306,59.6254,60.811,836221
2017-06-16,60.8012,60.8894,60.4289,60.6934,1175079
2017-06-19,61.0854,61.3499,60.4387,61.2715,843188
2017-06-20,61.0952,61.8987,60.9286,61.6243,807223
2017-06-21,61.7713,61.8693,61.3499,61.5067,549722
2017-06-22,61.5753,61.9428,61.1247,61.8987,666815
2017-06-23,61.9281,64.1524,61.7321,63.9074,2211048
2017-06-26,64.5835,64.9949,63.1039,63.3489,1034777
2017-06-27,62.6728,63.4077,61.6145,61.6341,1020021
2017-06-28,61.8693,62.3984,61.4283,62.1338,859726
2017-06-29,62.1044,62.1044,61.007,61.6047,634341
2017-06-30,61.8595,62.1142,61.2422,61.2715,890777
2017-07-03,61.2911,62.32,61.2911,61.4969,340910
2017-07-05,61.5655,62.1436,61.3965,61.7223,773630
2017-07-06,61.1638,61.3401,59.9046,59.9977,1284074
2017-07-07,60.1447,61.2421,60.0467,61.105,1088362
2017-07-10,61.0462,61.5851,61.0315,61.3695,717454
2017-07-11,61.1442,62.1534,61.1442,61.9575,718521
2017-07-12,61.9281,62.712,61.9281,62.173,530401
2017-07-13,62.2612,62.7022,61.9183,62.075,664915
2017-07-14,62.0652,62.4866,61.4871,62.2808,983073
2017-07-17,62.222,62.565,61.9085,62.4376,492496
2017-07-18,62.2612,62.5552,61.8498,62.3102,704669
2017-07-19,62.2808,63.2215,62.2808,62.7708,608341
2017-07-20,62.5944,63.0058,62.1338,62.3886,634127
2017-07-21,62.3396,62.3788,61.6782,62.2416,658687
2017-07-24,61.7321,62.5846,61.6929,62.2318,549139
2017-07-25,62.222,62.7512,61.7615,62.516,716041
2017-07-26,62.7022,62.7022,62.173,62.6434,303833
2017-07-27,62.8002,62.9373,61.6243,62.0848,449371
2017-07-28,61.9575,62.1828,61.5949,62.0946,367937
2017-07-31,62.2122,62.565,62.124,62.1534,514920
2017-08-01,62.5258,62.7022,62.0946,62.6826,779559
2017-08-02,62.8981,62.9765,62.1338,62.5356,716642
2017-08-03,63.2215,64.074,62.6502,63.0549,978940
2017-08-04,62.7512,63.0598,62.0163,62.026,557498
2017-08-07,61.8497,62.5944,61.6439,62.5258,672621
2017-08-08,62.3592,62.9345,62.32,62.5454,472670
2017-08-09,62.2514,62.3396,61.2617,61.6439,579718
2017-08-10,61.3205,61.4283,59.4882,59.5568,579033
2017-08-11,59.7723,59.9977,59.5176,59.8311,541205
2017-08-14,60.8992,61.1344,60.4387,60.9482,400630
