date,open,high,low,close,volume
2017-08-15,60.6738,60.958,60.3995,60.4387,495558
2017-08-16,60.5072,60.9874,60.4583,60.6248,299254
2017-08-17,60.3603,60.7228,60.1447,60.2035,744322
2017-08-18,60.1055,60.3505,59.1648,59.1746,635330
2017-08-21,59.1452,59.3706,58.5769,59.0178,501559
2017-08-22,59.3804,59.7037,59.1354,59.5666,632765
2017-08-23,59.3504,60.215,59.3504,60.0087,472261
2017-08-24,60.0283,60.4508,59.9203,60.3525,488239
2017-08-25,60.4606,61.4725,60.4508,61.0599,908402
2017-08-28,61.0599,61.2869,60.215,60.2936,465656
2017-08-29,60.0381,60.6325,59.9694,60.4999,364921
2017-08-30,60.3329,61.3252,60.1855,61.3153,634700
2017-08-31,61.4922,62.4746,61.4314,62.3076,883343
2017-09-01,62.4157,62.4157,60.0971,60.9813,1051179
2017-09-05,60.6964,60.7553,59.0066,59.3111,769366
2017-09-06,59.7238,59.8613,58.6038,58.8101,685378
2017-09-07,58.7315,59.0262,57.916,58.2697,862685
2017-09-08,57.6999,58.2884,57.5427,57.9259,991472
2017-09-11,58.4367,59.1932,58.4367,58.8887,1052600
2017-09-12,59.0655,59.4683,58.8101,59.4585,606987
2017-09-13,59.2031,60.3427,59.0262,60.2346,666965
2017-09-14,60.0873,60.7603,59.5842,60.5883,952536
2017-09-15,60.608,61.3153,60.3918,60.8045,1979567
2017-09-18,61.1287,61.8655,60.8192,61.6985,811835
2017-09-19,61.9245,61.9343,61.276,61.7476,671226
2017-09-20,61.6887,61.8459,61.0796,61.7083,653341
2017-09-21,61.4922,61.7869,61.1778,61.5806,485619
2017-09-22,61.5904,63.1918,60.9518,63.0739,695840
2017-09-25,63.0641,63.0641,62.3175,62.5827,521338
2017-09-26,62.9266,63.6045,62.288,63.4669,528499
2017-09-27,63.742,64.5083,63.2803,64.0761,735535
2017-09-28,64.0269,65.1273,63.8599,65.0585,533733
2017-09-29,65.1469,65.6283,64.6361,64.8424,1482421
2017-10-02,64.921,67.1806,64.921,67.1217,1014850
2017-10-03,67.0234,67.947,66.8466,67.6424,1230656
2017-10-04,67.3575,68.5168,67.2592,68.4775,1002364
2017-10-05,68.507,68.9392,68.0059,68.0747,989524
2017-10-06,68.0845,68.4677,67.6129,68.4185,691453
2017-10-09,68.5266,69.2733,68.1926,69.0473,816066
2017-10-10,69.4992,70.2754,68.7624,69.067,882206
2017-10-11,68.9491,69.2241,67.7308,67.8291,1063387
2017-10-12,67.8389,68.0992,67.495,67.7406,673199
2017-10-13,65.5105,67.2396,65.4712,66.8859,1253790
2017-10-16,66.7582,67.269,66.5027,67.0922,1337388
2017-10-17,67.2199,67.554,66.8269,67.3378,666925
2017-10-18,67.3968,67.662,66.6599,67.4459,587356
2017-10-19,67.2298,67.495,65.5702,67.1905,696675
2017-10-20,67.8389,68.3989,67.554,68.3989,613435
2017-10-23,68.6052,68.674,68.1434,68.3399,581564
2017-10-24,68.4873,68.9589,67.8291,68.7329,510140
2017-10-25,68.507,68.6641,66.8171,67.947,899954
2017-10-26,68.1336,68.3891,67.161,68.0845,659519
2017-10-27,68.4185,68.4971,67.0333,68.3792,815707
2017-10-30,68.2319,68.4996,67.3968,68.0943,497889
2017-10-31,68.3203,69.1947,67.7799,68.7722,896073
2017-11-01,67.6129,69.4698,66.6603,67.7112,1032651
2017-11-02,67.8684,68.8213,66.9547,68.7722,712423
2017-11-03,68.5266,69.3027,68.2024,68.8115,624544
2017-11-06,68.8017,69.008,67.8291,68.9687,455744
2017-11-07,68.7231,68.9982,66.9055,67.1512,792567
2017-11-08,66.8859,67.2592,66.1294,66.6599,846223
2017-11-09,66.3554,66.6698,65.314,65.982,679714
2017-11-10,65.5399,66.4438,65.5399,66.0803,950362
2017-11-13,65.8445,66.7975,65.8445,66.5519,834936
2017-11-14,66.4045,66.5126,65.6676,65.9919,561784
2017-11-15,65.1862,65.3533,64.4396,64.6066,630391
2017-11-16,64.6262,65.8936,64.6262,65.255,653160
2017-11-17,65.2452,65.5694,64.8719,64.9504,439025
2017-11-20,64.9504,65.9722,64.9308,65.5792,759209
2017-11-21,65.8838,66.0999,65.0585,65.2452,695069
2017-11-22,65.2156,65.6098,65.2156,65.3437,494012
2017-11-24,65.5803,65.5803,65.0284,65.4127,182140
2017-11-27,65.3634,65.6591,65.0481,65.4916,681004
2017-11-28,65.7577,68.468,65.5803,68.4187,1035233
2017-11-29,68.4187,68.675,67.0192,67.9161,864629
2017-11-30,68.4187,69.0988,67.0389,69.0002,1873753
2017-12-01,68.8228,68.8869,66.142,68.1428,689310
2017-12-04,68.3005,69.5324,68.1132,69.1283,1036936
2017-12-05,68.9312,69.6507,68.2906,68.4089,664236
2017-12-06,68.0048,68.1822,67.0389,67.443,672469
2017-12-07,67.236,68.3892,67.1966,68.0245,814495
2017-12-08,68.5469,69.0791,68.399,68.7538,823497
2017-12-11,68.5271,69.286,68.5173,69.2565,685984
2017-12-12,69.3058,69.4733,68.5173,69.1776,608383
2017-12-13,68.813,69.2072,68.5173,68.5961,617657
2017-12-14,68.6651,68.6651,66.6053,66.625,693543
2017-12-15,66.3687,67.5416,66.2702,67.4627,1534917
2017-12-18,68.0048,69.9168,66.9591,69.0692,1059834
2017-12-19,69.0988,69.8281,68.5715,69.0101,610858
2017-12-20,69.5029,69.8281,68.6158,69.3846,504119
2017-12-21,69.7295,69.8774,68.0245,68.0935,611365
2017-12-22,68.3695,68.5666,67.8964,68.2019,417547
2017-12-26,68.0836,68.2906,67.4627,67.9949,292373
2017-12-27,68.2216,68.8327,68.0502,68.5961,536318
2017-12-28,70.2716,70.2716,68.2413,68.9017,420135
2017-12-29,69.1086,69.2368,68.3596,68.4877,424041
2018-01-02,68.7243,68.9707,68.0344,68.7538,729274
2018-01-03,68.7834,70.8728,68.7834,70.7644,1140366
2018-01-04,71.0207,72.4005,70.7545,72.0062,835995
2018-01-05,72.1836,72.5089,71.75,71.888,465427
2018-01-08,71.543,72.2625,71.1586,71.9964,922266
2018-01-09,72.2822,72.9425,71.7401,71.8091,497218
2018-01-10,71.2966,71.8382,71.0009,71.2966,722191
2018-01-11,70.4687,71.7007,70.4687,71.681,674617
2018-01-12,71.9471,72.2231,71.6613,71.8288,669307
2018-01-16,72.2428,72.3019,71.039,71.1094,608773
2018-01-17,71.75,72.7848,71.2375,72.4202,694948
2018-01-18,72.637,73.0411,71.9964,72.7257,574527
2018-01-19,72.9327,74.1844,72.8637,74.1252,455966
2018-01-22,73.9281,74.2829,73.4057,73.9281,389642
2018-01-23,74.5589,74.6969,74.0365,74.5096,466913
2018-01-24,73.9675,75.2389,73.4156,73.9577,596194
2018-01-25,74.5884,74.7757,73.6127,74.2829,706732
2018-01-26,74.6969,74.825,73.7211,74.5884,394973
2018-01-29,74.2435,75.0615,74.1055,74.7067,409521
2018-01-30,74.1942,74.9038,73.8899,73.9084,554148
2018-01-31,74.2336,74.6032,73.2579,73.7113,1014247
2018-02-01,73.3762,75.4065,73.3762,75.3966,903755
2018-02-02,74.9038,75.6233,73.8295,74.825,1499592
2018-02-05,74.3223,75.3375,72.4695,72.7454,1122715
2018-02-06,71.4543,73.8689,70.9911,72.1836,1672411
2018-02-07,69.7493,70.2944,66.4476,67.4134,3861946
2018-02-08,67.9259,70.0055,67.3937,68.0541,2601408
2018-02-09,68.7834,69.8196,65.9154,68.1428,1557171
2018-02-12,68.2413,69.1022,66.8714,67.3247,853495
2018-02-13,66.832,68.7834,66.832,68.3695,905387
2018-02-14,68.1033,69.4043,67.8669,69.3649,1391604
2018-02-15,69.3649,70.3012,68.7844,70.2913,926554
2018-02-16,69.907,70.8531,68.882,70.4293,878811
2018-02-20,69.8478,70.6757,69.584,69.8872,932884
2018-02-21,70.0548,70.9221,69.6655,70.1041,1232921
2018-02-22,70.6067,71.4987,70.311,70.4392,846663
2018-02-23,70.6467,71.3387,70.4985,71.2102,756051
2018-02-26,71.7242,72.8115,70.9828,72.6731,780720
2018-02-27,71.8922,74.0965,71.8922,72.6435,1017088
2018-02-28,72.9598,73.4639,72.0504,72.0899,768715
2018-03-01,72.4359,72.5743,70.6171,71.2497,934252
2018-03-02,70.9136,72.5248,70.3699,72.2975,661780
2018-03-05,71.9416,73.6912,71.3189,73.0883,829136
2018-03-06,73.3156,73.6418,72.5644,73.2563,887171
2018-03-07,72.6533,73.9878,72.5743,73.7209,898742
2018-03-08,73.7407,73.7506,71.7736,72.2975,1106231
2018-03-09,72.5248,73.6962,72.0603,73.5232,987617
2018-03-12,73.4935,74.8082,73.197,74.4524,610064
2018-03-13,74.5809,75.2629,74.4326,74.7786,582817
2018-03-14,75.1443,75.1974,74.1361,74.5611,638562
2018-03-15,74.4919,74.6402,73.3255,73.7703,969377
2018-03-16,73.9186,75.1147,72.1996,74.9614,981127
2018-03-19,74.482,74.482,72.6039,73.1278,1275244
2018-03-20,73.4244,74.7539,73.4244,74.3436,859264
2018-03-21,74.4326,74.5018,73.6122,73.9285,680998
2018-03-22,73.5627,73.8889,72.3024,72.4062,770825
2018-03-23,72.2876,72.4013,69.0652,69.1047,996659
2018-03-26,69.9251,70.884,68.907,70.7555,875986
2018-03-27,71.2695,71.8567,69.0355,69.4012,530948
2018-03-28,69.5495,69.5792,68.4622,69.1245,531784
2018-03-29,69.5792,70.2413,69.0355,69.5001,1021372
2018-04-02,69.4605,69.9844,67.533,68.047,865136
2018-04-03,68.304,68.8971,67.8987,68.4325,727415
2018-04-04,67.3353,68.9317,67.2167,68.7785,751726
2018-04-05,69.1739,69.5594,68.3732,68.9169,661409
2018-04-06,68.3238,68.8378,66.6631,67.1673,640223
2018-04-09,67.8296,68.8378,67.5698,67.6615,544346
2018-04-10,68.7093,69.6484,68.1656,69.3123,458663
2018-04-11,68.8477,69.421,68.0866,69.0256,633220
2018-04-12,69.2826,69.7768,68.9663,69.2629,440789
2018-04-13,69.6978,69.6978,68.4671,68.7884,853741
2018-04-16,68.8773,70.0339,68.2546,69.8362,573938
2018-04-17,70.4293,70.7851,70.024,70.6368,439227
2018-04-18,70.9532,71.7044,70.4886,71.2794,686195
2018-04-19,71.1014,72.0355,70.6368,71.6945,774656
2018-04-20,71.5265,71.5265,70.192,70.706,409044
2018-04-23,71.0915,71.6945,70.3304,70.7851,667625
2018-04-24,71.2398,71.5265,69.4803,69.9251,357282
2018-04-25,69.935,70.4589,69.164,70.3106,407297
2018-04-26,70.6368,71.6253,70.1129,70.3403,421811
2018-04-27,70.4985,71.0817,69.7571,70.7851,626754
2018-04-30,70.6863,71.1657,70.2118,70.4688,565835
2018-05-01,70.6764,71.9515,70.3502,71.5364,1236494
2018-05-02,73.3749,77.8824,73.3749,75.1839,2271458
2018-05-03,75.2333,75.431,73.2069,73.6418,1070883
2018-05-04,73.8988,74.9466,73.3354,74.6501,777191
2018-05-07,74.6501,75.6979,74.3239,75.4903,778079
2018-05-08,75.7374,75.8659,74.7687,75.7077,688988
2018-05-09,76.0241,76.8544,75.6138,76.7951,672891
2018-05-10,76.7358,77.4277,76.1328,77.3091,520269
2018-05-11,77.4079,78.09,77.1015,77.7341,1057217
2018-05-14,77.9121,78.347,77.319,77.4475,579604
2018-05-15,77.1905,77.9714,76.8939,77.2004,512975
2018-05-16,77.1905,78.0603,77.0521,77.7341,479240
2018-05-17,77.5364,78.3569,77.5364,78.001,503159
2018-05-18,78.09,78.6336,77.6254,77.8429,876773
2018-05-21,78.1098,79.0093,77.7144,78.9401,566476
2018-05-22,78.9005,78.9005,77.63,78.0801,1040984
2018-05-23,77.9615,79.2762,77.6551,79.2465,662962
2018-05-24,79.2861,80.0096,78.86,79.5933,806674
2018-05-25,79.6925,80.3565,78.7024,79.97,426355
2018-05-29,79.3357,80.9313,79.3357,80.1682,729270
2018-05-30,80.3961,81.2385,80.3961,80.6736,710184
2018-05-31,81.0601,81.0601,79.2861,79.3357,1364098
2018-06-01,79.7321,80.8124,79.2663,80.2772,837000
2018-06-04,80.2673,81.1348,80.2673,80.634,860234
2018-06-05,80.525,83.4982,80.3267,83.4585,1223625
2018-06-06,83.2504,84.41,82.7747,84.2911,982559
2018-06-07,84.2415,84.7271,82.3363,83.9144,624271
2018-06-08,83.746,84.5487,82.9828,83.9541,454325
2018-06-11,84.1226,84.2613,83.5056,83.855,825609
2018-06-12,83.9937,84.2613,83.0522,83.6568,587571
2018-06-13,83.9838,83.9838,82.626,83.0324,1410037
2018-06-14,83.0423,83.7559,82.7945,83.0918,1193022
2018-06-15,82.7549,84.7866,81.0205,84.7073,1796507
2018-06-18,84.3802,85.0542,83.6072,84.2811,1168375
2018-06-19,83.3495,84.2365,83.0918,83.964,1483646
2018-06-20,84.7866,84.9253,83.2702,83.5378,819919
2018-06-21,83.8946,84.2415,83.1216,83.3099,896966
2018-06-22,83.7757,83.7757,82.5963,83.0225,1223512
2018-06-25,82.9729,83.2455,80.7926,81.635,921789
2018-06-26,81.5854,82.3743,80.7926,81.6548,868328
2018-06-27,81.9323,82.2891,80.0195,80.1484,473602
2018-06-28,80.1682,81.3773,79.7817,80.9908,694607
2018-06-29,81.1593,81.3376,80.0492,80.0691,1105497
2018-07-02,79.5537,81.744,79.3555,81.7242,679906
2018-07-03,81.6449,81.9818,80.634,81.4368,484923
2018-07-05,81.6647,81.8827,80.6736,81.0205,1460277
2018-07-06,81.2286,82.3783,80.2078,82.1701,577966
2018-07-09,82.4675,83.2108,82.19,82.8441,562095
2018-07-10,82.7251,83.6469,82.7251,83.5577,664284
2018-07-11,83.1711,83.5378,82.4278,83.2603,645649
2018-07-12,83.6568,84.41,83.1216,84.3406,834068
2018-07-13,84.2019,85.1632,84.2019,84.519,522513
2018-07-16,84.628,85.0443,84.0135,84.182,378865
2018-07-17,83.8054,85.7826,83.2603,85.411,501161
2018-07-18,86.075,87.3832,85.7083,86.402,957310
2018-07-19,86.5507,87.5715,86.3228,86.6003,945259
2018-07-20,86.6003,86.8637,85.6191,85.6389,542293
2018-07-23,85.847,86.1939,85.3019,85.7578,828890
2018-07-24,86.2336,86.6399,84.1275,84.3406,958020
2018-07-25,84.3208,85.2821,83.627,85.1136,740037
2018-07-26,84.7073,86.6696,83.964,85.9858,776612
2018-07-27,86.0155,86.1245,83.627,83.9144,517517
2018-07-30,84.0235,84.2187,82.4774,82.8342,553729
2018-07-31,83.2504,84.0235,81.4268,83.3396,908229
2018-08-01,83.5081,84.8857,83.0621,83.1414,864343
2018-08-02,83.072,86.6994,82.0611,86.4615,1290157
2018-08-03,86.0056,86.521,83.9144,84.4694,790425
2018-08-06,84.0928,85.1236,83.9541,84.8758,541167
2018-08-07,84.8857,85.8173,84.8857,85.2128,928704
2018-08-08,85.4011,85.4011,84.1919,84.4595,710450
2018-08-09,84.6776,85.2648,84.4143,84.9253,633465
2018-08-10,84.3208,84.7965,83.6072,83.8946,558834
2018-08-13,84.0829,84.5091,83.6171,84.0036,910257
2018-08-14,84.5487,85.3119,83.9938,85.0938,1027785
2018-08-15,84.6082,85.1136,83.7261,84.4694,521286
2018-08-16,85.0344,85.7479,84.9253,85.0839,471177
2018-08-17,85.2524,85.629,84.7866,85.2128,1139866
2018-08-20,85.6686,85.8768,85.0344,85.2028,657595
2018-08-21,85.2425,86.0353,85.1533,85.5794,1778719
2018-08-22,85.5101,85.8669,84.0938,85.1731,600422
2018-08-23,85.0738,86.1636,85.0576,85.7692,729396
2018-08-24,86.2064,86.6336,85.9481,86.2263,834699
2018-08-27,86.2163,87.6271,86.2163,87.0707,599370
2018-08-28,87.0012,87.6867,86.4965,87.5476,479064
2018-08-29,87.7761,88.2331,87.5427,87.7761,423696
2018-08-30,87.5973,87.8854,86.7628,87.0608,656600
2018-08-31,86.9217,87.3191,86.8224,86.9913,556280
2018-09-04,87.3688,88.5908,85.8189,87.1403,671265
2018-09-05,87.2893,87.4085,85.65,86.574,718656
2018-09-06,86.2561,87.2396,85.9779,86.9018,982679
2018-09-07,86.7528,87.5476,86.574,87.0906,474104
2018-09-10,87.0608,87.9848,86.5044,87.9152,416187
2018-09-11,87.9152,89.2763,87.483,89.0975,785350
2018-09-12,89.018,89.0975,87.4582,88.402,700353
2018-09-13,88.8292,89.9122,88.6504,88.8292,480079
2018-09-14,89.177,89.8824,89.1273,89.5644,686176
2018-09-17,89.4253,89.8923,88.2431,88.3126,652657
2018-09-18,88.1239,89.5843,87.4284,88.6902,1068303
2018-09-19,88.9187,89.1869,88.1537,88.4716,1135844
2018-09-20,88.7398,88.9385,88.2629,88.5312,1291736
2018-09-21,88.4616,89.7532,88.2729,88.5014,1404096
2018-09-24,88.2927,88.5411,87.0906,88.402,1178066
2018-09-25,88.6405,88.7299,87.4781,88.6007,1578989
2018-09-26,88.7796,89.3359,87.9053,88.0742,542830
2018-09-27,88.3921,88.6107,87.7066,87.8258,515057
2018-09-28,87.637,88.5809,87.5178,88.3424,648646
2018-10-01,88.6504,88.6902,87.2496,87.3986,667355
2018-10-02,87.1999,87.7463,86.7131,86.9018,681008
2018-10-03,86.9416,87.7761,86.5008,87.7265,879884
2018-10-04,87.6072,87.6072,85.6202,85.8388,775144
2018-10-05,85.7593,86.7429,84.438,85.1135,807370
2018-10-08,84.5373,84.7459,82.3317,83.206,1288399
2018-10-09,83.6133,84.4479,83.0272,83.9213,798798
2018-10-10,83.4544,83.514,80.2652,80.8216,1223319
2018-10-11,80.5235,81.6661,79.7884,79.848,926881
2018-10-12,81.527,82.8583,80.3348,81.835,674470
2018-10-15,81.6164,82.1628,81.0849,81.3084,658903
2018-10-16,81.9741,84.0306,81.3978,83.9114,552982
2018-10-17,84.3187,84.3187,82.5702,83.365,602170
2018-10-18,83.2259,83.9264,82.0039,82.7689,538056
2018-10-19,82.8285,83.206,79.8579,80.1758,1096764
2018-10-22,80.4143,82.2324,80.2652,81.6164,606572
2018-10-23,80.5136,82.898,79.5072,82.6198,943073
2018-10-24,82.4708,82.8782,79.9175,79.9473,1680040
2018-10-25,80.603,81.2687,79.7387,80.4937,772656
2018-10-26,79.4108,80.3845,78.2285,79.1525,833690
2018-10-29,79.9076,81.4028,77.245,78.1491,956098
2018-10-30,78.3279,80.454,78.0994,79.7387,1167304
2018-10-31,84.7658,91.5808,83.4544,89.4253,3432560
2018-11-01,88.9286,91.4322,88.4517,88.6504,1456627
2018-11-02,89.0677,89.5644,86.882,87.4681,1355909
2018-11-05,87.5874,87.7612,86.0971,87.1403,1161483
2018-11-06,86.6435,87.5973,86.3256,87.4483,1313806
2018-11-07,88.2331,89.7631,87.4185,89.6141,1400767
2018-11-08,89.5744,91.1739,88.4318,91.1342,1170556
2018-11-09,90.0214,90.8957,89.485,90.4884,752267
2018-11-12,89.5545,90.6474,87.955,88.6107,631545
2018-11-13,88.7696,89.5942,88.2033,89.0577,752520
2018-11-14,89.5545,89.9519,86.6336,86.6634,1075088
2018-11-15,86.5342,88.0742,85.8189,87.9848,824491
2018-11-16,87.2694,89.5123,86.6833,88.859,629093
2018-11-19,88.7597,89.3161,86.8919,87.2893,591234
2018-11-20,85.4414,86.8422,84.6466,85.4414,836343
2018-11-21,86.2263,88.412,84.9148,86.1667,1048162
2018-11-23,85.7529,87.9162,85.6333,87.5972,295437
2018-11-26,88.2252,89.75,87.637,89.4713,1419136
2018-11-27,89.1523,89.4813,88.3448,88.4944,1662421
2018-11-28,89.0427,91.6346,88.7436,90.8171,984813
2018-11-29,91.166,92.791,90.523,92.1031,859921
2018-11-30,92.2626,93.6284,92.0433,92.3922,1648718
2018-12-03,93.2097,95.672,92.801,95.672,2039792
2018-12-04,95.2633,96.4496,93.3991,93.5586,1650646
2018-12-06,91.7044,95.3929,91.3455,95.2433,1273745
2018-12-07,95.5424,95.6521,90.7773,91.196,1665988
2018-12-10,90.4682,92.2726,89.9399,90.3386,1718599
2018-12-11,91.9337,92.5517,90.0794,90.5081,1161874
2018-12-12,91.3854,92.9479,90.6726,91.2657,1093348
2018-12-13,91.4651,92.4593,89.252,89.5311,1235780
2018-12-14,89.1723,91.1996,87.3778,87.4377,1458416
2018-12-17,86.9492,87.3579,84.0183,84.4669,1239850
2018-12-18,85.3043,86.0021,84.0881,84.776,1046512
2018-12-19,84.3872,86.2115,82.9616,83.9884,1320775
2018-12-20,83.5597,83.8588,78.9341,80.3298,1409018
2018-12-21,80.3198,80.8133,76.6214,77.07,2090340
2018-12-24,76.7609,77.4388,75.0762,75.0961,543587
2018-12-26,75.5646,79.5622,74.0892,79.4226,943359
2018-12-27,78.2463,79.2532,76.731,79.2133,688370
2018-12-28,79.941,81.7454,78.5155,79.5024,774599
2018-12-31,80.25,80.9279,79.5622,80.7983,788517
2019-01-02,79.4326,79.9809,78.5155,78.9242,854238
2019-01-03,77.4587,78.6251,76.3522,76.8905,1096755
2019-01-04,77.9073,78.4855,75.8338,77.6382,1401368
2019-01-07,77.9672,78.7049,77.0201,77.3291,1360621
2019-01-08,77.9572,80.25,77.8874,80.0208,1321989
2019-01-09,81.6656,82.9716,80.5192,81.0775,960252
2019-01-10,80.3996,82.1043,79.504,81.6856,629210
2019-01-11,81.546,82.5928,80.1803,80.3398,1192900
2019-01-14,80.0706,80.3298,78.974,78.994,1051593
2019-01-15,79.4426,80.28,78.8345,80.2401,1418520
2019-01-16,80.6787,81.4028,80.1902,80.28,753911
2019-01-17,79.7317,80.8382,79.7317,80.5092,809187
2019-01-18,80.9778,81.885,80.5192,81.4364,913239
2019-01-22,81.217,81.5759,79.5223,80.0806,812968
2019-01-23,80.5691,82.0146,79.7616,81.1373,955756
2019-01-24,81.227,82.0644,80.8582,80.908,719842
2019-01-25,81.7055,82.3336,80.8781,81.7055,871348
2019-01-28,80.6189,82.1142,80.594,81.8152,1094075
2019-01-29,81.8351,82.4632,81.4762,81.6656,536561
2019-01-30,82.2737,82.842,81.3167,82.7223,477439
2019-01-31,82.7024,83.3305,82.184,83.0114,1082961
2019-02-01,83.2906,83.7491,82.503,83.2906,667576
2019-02-04,83.7192,84.2177,83.0513,83.9286,625423
2019-02-05,84.1878,85.4538,84.0183,85.2644,1220821
2019-02-06,85.3841,85.5735,84.4968,85.1249,1004796
2019-02-07,86.7498,90.9268,86.7299,90.7972,1854685
2019-02-08,90.6178,90.6178,87.7467,90.0296,1148819
2019-02-11,89.9199,91.2159,89.7405,90.229,897010
2019-02-12,90.4084,92.5717,90.4084,92.4321,1166625
2019-02-13,92.7112,92.8707,91.7143,92.4221,829510
2019-02-14,92.3723,94.0271,92.1031,93.5586,829233
2019-02-15,93.5985,94.5555,93.2097,94.5455,903816
2019-02-19,94.1169,94.6851,93.5586,94.386,711569
2019-02-20,94.2664,95.0333,93.8577,94.4957,969572
2019-02-21,94.5356,94.9393,94.087,94.705,560267
2019-02-22,95.28,96.11,94.89,95.75,497211
2019-02-25,96.2,97.0599,95.47,95.57,626746
2019-02-26,95.11,95.79,94.85,95.27,1291917
2019-02-27,94.71,95.17,94.06,94.94,428154
2019-02-28,94.87,94.87,93.85,93.89,555179
2019-03-01,94.25,94.9,93.555,94.83,589917
2019-03-04,95.0,95.5,93.35,94.26,527393
2019-03-05,94.43,94.93,93.7,93.84,628233
2019-03-06,93.98,94.33,93.21,93.21,609030
2019-03-07,92.83,92.83,91.16,91.73,678108
2019-03-08,90.8,92.36,90.53,92.3,478612
2019-03-11,92.56,94.76,92.37,94.71,893194
2019-03-12,95.07,96.12,94.625,95.99,697895
2019-03-13,96.35,97.4,96.16,96.97,823706
2019-03-14,96.78,97.0,96.1,96.62,580648
2019-03-15,96.88,97.82,96.4461,97.82,1238372
2019-03-18,97.62,98.02,96.31,97.03,647809
2019-03-19,97.46,98.22,97.03,97.55,627482
2019-03-20,97.36,97.8,96.5125,97.17,823076
2019-03-21,97.33,99.29,97.25,98.58,733883
2019-03-22,98.42,98.62,95.84,95.87,693482
2019-03-25,95.98,96.0,94.8,95.66,499777
2019-03-26,96.47,96.76,95.23,95.7,1037708
2019-03-27,96.02,96.02,93.77,94.2,569476
2019-03-28,94.72,95.52,94.52,95.11,625085
2019-03-29,95.83,96.67,95.49,96.37,1080055
2019-04-01,97.27,98.89,97.05,98.62,675305
2019-04-02,98.6,99.8,98.17,99.27,579007
2019-04-03,99.98,101.06,99.45,100.5,740327
2019-04-04,100.71,100.94,100.045,100.56,585847
2019-04-05,100.95,101.179,100.37,100.79,555890
2019-04-08,100.54,102.07,99.18,101.99,945140
2019-04-09,101.67,102.12,101.32,101.97,609256
2019-04-10,102.04,104.52,101.9668,104.05,1007865
2019-04-11,104.96,107.09,104.49,106.7,904372
2019-04-12,107.04,107.26,105.94,107.0,1201292
2019-04-15,107.41,108.28,106.71,108.14,1116154
2019-04-16,108.17,108.57,107.45,107.68,753717
2019-04-17,107.61,107.6651,104.66,105.19,698871
2019-04-18,105.61,105.68,104.69,105.39,504702
2019-04-22,105.24,105.39,104.61,104.92,533912
2019-04-23,105.04,106.4,104.8454,106.1,738907
